video_id,generator,source,type,label,cluster,split,data_dir,n_frames,best_haar_band,best_haar_jsd
66_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/66_d,25,LH1,0.4012
66_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/66_e,25,LH1,0.4012
67_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/67_a,25,LH1,0.4012
67_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/67_b,25,LH1,0.4012
67_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/67_c,25,LH1,0.4012
67_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/67_d,25,LH1,0.4012
67_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/67_e,25,LH1,0.4012
68_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/68_a,25,LH1,0.4012
68_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/68_b,25,LH1,0.4012
68_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/68_c,25,LH1,0.4012
68_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/68_d,25,LH1,0.4012
68_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/68_e,25,LH1,0.4012
69_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/69_a,25,LH1,0.4012
69_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/69_b,25,LH1,0.4012
69_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/69_c,25,LH1,0.4012
69_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/69_d,25,LH1,0.4012
69_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/69_e,25,LH1,0.4012
6_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/6_a,25,LH1,0.4012
6_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/6_b,25,LH1,0.4012
6_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/6_c,25,LH1,0.4012
6_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/6_d,25,LH1,0.4012
6_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/6_e,25,LH1,0.4012
70_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/70_a,25,LH1,0.4012
70_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/70_b,25,LH1,0.4012
70_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/70_c,25,LH1,0.4012
70_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/70_d,25,LH1,0.4012
70_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/70_e,25,LH1,0.4012
71_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/71_a,25,LH1,0.4012
71_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/71_b,25,LH1,0.4012
71_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/71_c,25,LH1,0.4012
71_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/71_d,25,LH1,0.4012
71_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/71_e,25,LH1,0.4012
72_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_a,25,LH1,0.4012
72_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_b,25,LH1,0.4012
72_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_c,25,LH1,0.4012
72_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_d,25,LH1,0.4012
72_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_e,25,LH1,0.4012
73_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_a,25,LH1,0.4012
73_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_b,25,LH1,0.4012
73_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_c,25,LH1,0.4012
73_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_d,25,LH1,0.4012
73_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_e,25,LH1,0.4012
74_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/74_a,25,LH1,0.4012
74_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/74_b,25,LH1,0.4012
74_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/74_c,25,LH1,0.4012
74_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/74_d,25,LH1,0.4012
74_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/74_e,25,LH1,0.4012
75_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/75_a,25,LH1,0.4012
75_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/75_b,25,LH1,0.4012
75_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/75_c,25,LH1,0.4012
75_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/75_d,25,LH1,0.4012
75_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/75_e,25,LH1,0.4012
76_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/76_a,25,LH1,0.4012
76_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/76_b,25,LH1,0.4012
76_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/76_c,25,LH1,0.4012
76_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/76_d,25,LH1,0.4012
76_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/76_e,25,LH1,0.4012
77_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/77_a,25,LH1,0.4012
77_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/77_b,25,LH1,0.4012
77_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/77_c,25,LH1,0.4012
77_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/77_d,25,LH1,0.4012
77_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/77_e,25,LH1,0.4012
78_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_a,25,LH1,0.4012
78_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_b,25,LH1,0.4012
78_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_c,25,LH1,0.4012
78_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_d,25,LH1,0.4012
78_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_e,25,LH1,0.4012
79_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/79_a,25,LH1,0.4012
79_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/79_b,25,LH1,0.4012
79_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/79_c,25,LH1,0.4012
79_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/79_d,25,LH1,0.4012
79_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/79_e,25,LH1,0.4012
7_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/7_a,25,LH1,0.4012
7_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/7_b,25,LH1,0.4012
7_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/7_c,25,LH1,0.4012
7_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/7_d,25,LH1,0.4012
7_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/7_e,25,LH1,0.4012
80_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/80_a,25,LH1,0.4012
80_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/80_b,25,LH1,0.4012
80_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/80_c,25,LH1,0.4012
80_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/80_d,25,LH1,0.4012
80_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/80_e,25,LH1,0.4012
81_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/81_a,25,LH1,0.4012
81_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/81_b,25,LH1,0.4012
81_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/81_c,25,LH1,0.4012
81_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/81_d,25,LH1,0.4012
81_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/81_e,25,LH1,0.4012
82_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/82_a,25,LH1,0.4012
82_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/82_b,25,LH1,0.4012
82_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/82_c,25,LH1,0.4012
82_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/82_d,25,LH1,0.4012
82_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/82_e,25,LH1,0.4012
83_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_a,25,LH1,0.4012
83_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_b,25,LH1,0.4012
83_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_c,25,LH1,0.4012
83_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_d,25,LH1,0.4012
83_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_e,25,LH1,0.4012
84_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/84_a,25,LH1,0.4012
84_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/84_b,25,LH1,0.4012
84_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/84_c,25,LH1,0.4012
84_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/84_d,25,LH1,0.4012
84_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/84_e,25,LH1,0.4012
85_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/85_a,25,LH1,0.4012
85_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/85_b,25,LH1,0.4012
85_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/85_c,25,LH1,0.4012
85_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/85_d,25,LH1,0.4012
85_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/85_e,25,LH1,0.4012
86_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/86_a,25,LH1,0.4012
86_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/86_b,25,LH1,0.4012
86_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/86_c,25,LH1,0.4012
86_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/86_d,25,LH1,0.4012
86_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/86_e,25,LH1,0.4012
87_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_a,25,LH1,0.4012
87_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_b,25,LH1,0.4012
87_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_c,25,LH1,0.4012
87_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_d,25,LH1,0.4012
87_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_e,25,LH1,0.4012
88_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_a,25,LH1,0.4012
88_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_b,25,LH1,0.4012
88_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_c,25,LH1,0.4012
88_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_d,25,LH1,0.4012
88_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_e,25,LH1,0.4012
89_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/89_a,25,LH1,0.4012
89_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/89_b,25,LH1,0.4012
89_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/89_c,25,LH1,0.4012
89_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/89_d,25,LH1,0.4012
89_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/89_e,25,LH1,0.4012
8_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/8_a,25,LH1,0.4012
8_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/8_b,25,LH1,0.4012
8_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/8_c,25,LH1,0.4012
8_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/8_d,25,LH1,0.4012
8_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/8_e,25,LH1,0.4012
90_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/90_a,25,LH1,0.4012
90_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/90_b,25,LH1,0.4012
90_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/90_c,25,LH1,0.4012
90_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/90_d,25,LH1,0.4012
90_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/90_e,25,LH1,0.4012
91_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/91_a,25,LH1,0.4012
91_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/91_b,25,LH1,0.4012
91_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/91_c,25,LH1,0.4012
91_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/91_d,25,LH1,0.4012
91_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/91_e,25,LH1,0.4012
92_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_a,25,LH1,0.4012
92_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_b,25,LH1,0.4012
92_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_c,25,LH1,0.4012
92_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_d,25,LH1,0.4012
92_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_e,25,LH1,0.4012
93_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_a,25,LH1,0.4012
93_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_b,25,LH1,0.4012
93_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_c,25,LH1,0.4012
93_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_d,25,LH1,0.4012
93_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_e,25,LH1,0.4012
94_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_a,25,LH1,0.4012
94_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_b,25,LH1,0.4012
94_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_c,25,LH1,0.4012
94_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_d,25,LH1,0.4012
94_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_e,25,LH1,0.4012
99_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_a,25,LH1,0.4012
99_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_b,25,LH1,0.4012
99_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_c,25,LH1,0.4012
99_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_d,25,LH1,0.4012
99_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_e,25,LH1,0.4012
9_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/9_a,25,LH1,0.4012
9_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/9_b,25,LH1,0.4012
9_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,val,/data/deepfake_pipeline/processed/deepaction_stablediffusion/9_c,25,LH1,0.4012
9_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,test,/data/deepfake_pipeline/processed/deepaction_stablediffusion/9_d,25,LH1,0.4012
9_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/9_e,25,LH1,0.4012
0_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/0_a,192,HH1,0.1523
100_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/100_a,192,HH1,0.1523
101_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/101_a,192,HH1,0.1523
102_a,deepaction_veo,deepaction_v1,fake,1,3,val,/data/deepfake_pipeline/processed/deepaction_veo/102_a,192,HH1,0.1523
103_a,deepaction_veo,deepaction_v1,fake,1,3,val,/data/deepfake_pipeline/processed/deepaction_veo/103_a,192,HH1,0.1523
10_a,deepaction_veo,deepaction_v1,fake,1,3,test,/data/deepfake_pipeline/processed/deepaction_veo/10_a,192,HH1,0.1523
11_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/11_a,192,HH1,0.1523
12_a,deepaction_veo,deepaction_v1,fake,1,3,test,/data/deepfake_pipeline/processed/deepaction_veo/12_a,192,HH1,0.1523
13_a,deepaction_veo,deepaction_v1,fake,1,3,val,/data/deepfake_pipeline/processed/deepaction_veo/13_a,192,HH1,0.1523
14_a,deepaction_veo,deepaction_v1,fake,1,3,test,/data/deepfake_pipeline/processed/deepaction_veo/14_a,192,HH1,0.1523
15_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/15_a,192,HH1,0.1523
16_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/16_a,192,HH1,0.1523
17_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/17_a,192,HH1,0.1523
18_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/18_a,192,HH1,0.1523
19_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/19_a,192,HH1,0.1523
1_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/1_a,192,HH1,0.1523
20_a,deepaction_veo,deepaction_v1,fake,1,3,val,/data/deepfake_pipeline/processed/deepaction_veo/20_a,192,HH1,0.1523
21_a,deepaction_veo,deepaction_v1,fake,1,3,train,/data/deepfake_pipeline/processed/deepaction_veo/21_a,192,HH1,0.1523
