video_id,generator,source,type,label,cluster,split,data_dir,n_frames,best_haar_band,best_haar_jsd
92_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_d,25,LH1,0.4012
0_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/0_c,25,LH1,0.4012
18_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/18_d,25,LH1,0.4012
56_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/56_a,25,LH1,0.4012
17_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/17_d,25,LH1,0.4012
43_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/43_d,25,LH1,0.4012
101_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/101_e,25,LH1,0.4012
100_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/100_d,25,LH1,0.4012
73_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_d,25,LH1,0.4012
47_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/47_d,25,LH1,0.4012
66_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/66_e,25,LH1,0.4012
84_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/84_a,25,LH1,0.4012
15_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/15_d,25,LH1,0.4012
5_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/5_a,25,LH1,0.4012
47_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/47_c,25,LH1,0.4012
102_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/102_a,25,LH1,0.4012
85_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/85_b,25,LH1,0.4012
11_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/11_a,25,LH1,0.4012
66_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/66_d,25,LH1,0.4012
66_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/66_b,25,LH1,0.4012
86_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/86_a,25,LH1,0.4012
70_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/70_b,25,LH1,0.4012
16_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/16_a,25,LH1,0.4012
53_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/53_d,25,LH1,0.4012
0_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/0_e,25,LH1,0.4012
33_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/33_a,25,LH1,0.4012
0_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/0_b,25,LH1,0.4012
4_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/4_b,25,LH1,0.4012
8_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/8_e,25,LH1,0.4012
31_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/31_c,25,LH1,0.4012
41_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/41_a,25,LH1,0.4012
19_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/19_d,25,LH1,0.4012
99_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_d,25,LH1,0.4012
72_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_c,25,LH1,0.4012
7_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/7_c,25,LH1,0.4012
21_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/21_a,25,LH1,0.4012
67_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/67_c,25,LH1,0.4012
93_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_e,25,LH1,0.4012
100_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/100_c,25,LH1,0.4012
50_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/50_c,25,LH1,0.4012
33_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/33_d,25,LH1,0.4012
6_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/6_a,25,LH1,0.4012
23_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/23_d,25,LH1,0.4012
51_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/51_b,25,LH1,0.4012
60_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/60_a,25,LH1,0.4012
88_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_e,25,LH1,0.4012
71_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/71_b,25,LH1,0.4012
94_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_d,25,LH1,0.4012
25_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/25_b,25,LH1,0.4012
100_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/100_b,25,LH1,0.4012
83_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_d,25,LH1,0.4012
94_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_b,25,LH1,0.4012
89_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/89_c,25,LH1,0.4012
87_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_d,25,LH1,0.4012
26_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/26_b,25,LH1,0.4012
65_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/65_d,25,LH1,0.4012
71_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/71_c,25,LH1,0.4012
27_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/27_a,25,LH1,0.4012
18_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/18_e,25,LH1,0.4012
39_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/39_d,25,LH1,0.4012
62_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/62_b,25,LH1,0.4012
64_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/64_c,25,LH1,0.4012
88_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_d,25,LH1,0.4012
2_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/2_c,25,LH1,0.4012
62_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/62_c,25,LH1,0.4012
31_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/31_b,25,LH1,0.4012
23_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/23_a,25,LH1,0.4012
28_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/28_d,25,LH1,0.4012
61_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/61_c,25,LH1,0.4012
101_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/101_d,25,LH1,0.4012
17_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/17_e,25,LH1,0.4012
50_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/50_b,25,LH1,0.4012
86_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/86_b,25,LH1,0.4012
15_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/15_b,25,LH1,0.4012
46_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/46_c,25,LH1,0.4012
25_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/25_c,25,LH1,0.4012
30_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/30_a,25,LH1,0.4012
29_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/29_d,25,LH1,0.4012
23_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/23_c,25,LH1,0.4012
42_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/42_e,25,LH1,0.4012
27_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/27_d,25,LH1,0.4012
63_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/63_d,25,LH1,0.4012
82_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/82_a,25,LH1,0.4012
58_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/58_a,25,LH1,0.4012
22_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/22_e,25,LH1,0.4012
90_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/90_d,25,LH1,0.4012
72_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_a,25,LH1,0.4012
92_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_e,25,LH1,0.4012
84_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/84_d,25,LH1,0.4012
30_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/30_b,25,LH1,0.4012
16_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/16_e,25,LH1,0.4012
26_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/26_e,25,LH1,0.4012
88_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/88_b,25,LH1,0.4012
40_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/40_b,25,LH1,0.4012
54_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/54_a,25,LH1,0.4012
83_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_a,25,LH1,0.4012
34_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/34_b,25,LH1,0.4012
81_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/81_a,25,LH1,0.4012
17_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/17_a,25,LH1,0.4012
99_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_e,25,LH1,0.4012
57_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/57_e,25,LH1,0.4012
22_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/22_d,25,LH1,0.4012
25_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/25_a,25,LH1,0.4012
101_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/101_b,25,LH1,0.4012
87_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_c,25,LH1,0.4012
39_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/39_e,25,LH1,0.4012
13_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/13_c,25,LH1,0.4012
78_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_e,25,LH1,0.4012
94_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/94_e,25,LH1,0.4012
49_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/49_d,25,LH1,0.4012
38_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/38_c,25,LH1,0.4012
90_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/90_a,25,LH1,0.4012
68_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/68_e,25,LH1,0.4012
55_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/55_d,25,LH1,0.4012
50_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/50_a,25,LH1,0.4012
70_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/70_e,25,LH1,0.4012
33_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/33_c,25,LH1,0.4012
57_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/57_b,25,LH1,0.4012
93_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_d,25,LH1,0.4012
51_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/51_a,25,LH1,0.4012
7_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/7_b,25,LH1,0.4012
74_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/74_c,25,LH1,0.4012
36_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/36_e,25,LH1,0.4012
5_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/5_d,25,LH1,0.4012
2_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/2_e,25,LH1,0.4012
67_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/67_b,25,LH1,0.4012
99_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/99_a,25,LH1,0.4012
79_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/79_c,25,LH1,0.4012
30_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/30_d,25,LH1,0.4012
56_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/56_d,25,LH1,0.4012
56_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/56_b,25,LH1,0.4012
92_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/92_a,25,LH1,0.4012
42_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/42_b,25,LH1,0.4012
73_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_b,25,LH1,0.4012
72_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_b,25,LH1,0.4012
73_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/73_e,25,LH1,0.4012
64_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/64_a,25,LH1,0.4012
12_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/12_a,25,LH1,0.4012
16_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/16_c,25,LH1,0.4012
14_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/14_e,25,LH1,0.4012
76_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/76_d,25,LH1,0.4012
63_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/63_a,25,LH1,0.4012
4_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/4_c,25,LH1,0.4012
78_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_b,25,LH1,0.4012
76_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/76_e,25,LH1,0.4012
87_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/87_a,25,LH1,0.4012
22_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/22_c,25,LH1,0.4012
54_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/54_b,25,LH1,0.4012
78_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/78_a,25,LH1,0.4012
81_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/81_e,25,LH1,0.4012
85_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/85_e,25,LH1,0.4012
53_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/53_a,25,LH1,0.4012
45_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/45_b,25,LH1,0.4012
14_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/14_c,25,LH1,0.4012
18_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/18_a,25,LH1,0.4012
57_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/57_a,25,LH1,0.4012
9_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/9_a,25,LH1,0.4012
55_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/55_a,25,LH1,0.4012
5_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/5_e,25,LH1,0.4012
83_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/83_c,25,LH1,0.4012
42_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/42_a,25,LH1,0.4012
79_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/79_d,25,LH1,0.4012
72_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/72_d,25,LH1,0.4012
19_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/19_c,25,LH1,0.4012
91_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/91_d,25,LH1,0.4012
74_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/74_d,25,LH1,0.4012
1_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/1_b,25,LH1,0.4012
29_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/29_e,25,LH1,0.4012
89_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/89_b,25,LH1,0.4012
41_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/41_c,25,LH1,0.4012
14_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/14_d,25,LH1,0.4012
36_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/36_d,25,LH1,0.4012
11_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/11_d,25,LH1,0.4012
37_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/37_b,25,LH1,0.4012
93_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/93_a,25,LH1,0.4012
75_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/75_a,25,LH1,0.4012
43_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/43_e,25,LH1,0.4012
41_d,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/41_d,25,LH1,0.4012
31_e,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/31_e,25,LH1,0.4012
40_a,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/40_a,25,LH1,0.4012
3_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/3_b,25,LH1,0.4012
20_b,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/20_b,25,LH1,0.4012
54_c,deepaction_stablediffusion,deepaction_v1,fake,1,1,train,/data/deepfake_pipeline/processed/deepaction_stablediffusion/54_c,25,LH1,0.4012
